"","variances","targets"
"1",0.0118393485443966,0.0175111111111111
"2",0.00941226447850471,0.0146666666666667
"3",0.0120290550931578,0.0174222222222222
"4",0.0114397468474857,0.0175111111111111
"5",0.0120848165942124,0.0144888888888889
"6",0.0128201513324093,0.0182222222222222
"7",0.0140351998370751,0.0151111111111111
"8",0.0154342447701103,0.0183111111111111
"9",0.0151313014847107,0.0167111111111111
"10",0.0126246347681855,0.0159111111111111
"11",0.0152960551443142,0.0191111111111111
"12",0.0151594351383256,0.0156444444444444
"13",0.0129261633914165,0.0161777777777778
"14",0.0131900857326809,0.0166222222222222
"15",0.0123933612179537,0.0166222222222222
"16",0.0123957978888835,0.0152888888888889
"17",0.0104651997772604,0.0174222222222222
"18",0.0160154680593663,0.0177777777777778
"19",0.0142988197428716,0.0185777777777778
"20",0.0108181795576027,0.0153777777777778
"21",0.013131014311191,0.0183111111111111
"22",0.0126108468354815,0.0144
"23",0.0170318911332246,0.0158222222222222
"24",0.0152973523155167,0.0176888888888889
"25",0.0145641848396425,0.0152888888888889
"26",0.00976397329560191,0.016
"27",0.0166918750638944,0.0142222222222222
"28",0.0149500462613133,0.0160888888888889
"29",0.0161362743476198,0.0146666666666667
"30",0.0108238596730796,0.0168
"31",0.0124006304636742,0.0151111111111111
"32",0.0116905221227829,0.0149333333333333
"33",0.0110421909357231,0.0192
"34",0.0158877351632247,0.0166222222222222
"35",0.0142519060553601,0.0157333333333333
"36",0.0130471852341531,0.0150222222222222
"37",0.0119422576592325,0.0172444444444444
"38",0.0169820052951434,0.0147555555555556
"39",0.0130410763391415,0.0176
"40",0.0114867723387146,0.0142222222222222
"41",0.0147003625304604,0.0168
"42",0.0138314703426348,0.0162666666666667
"43",0.0139665951315748,0.0169777777777778
"44",0.0129320629861089,0.0183111111111111
"45",0.0138005288488644,0.0167111111111111
"46",0.0120923259476132,0.0151111111111111
"47",0.0154906624268323,0.0166222222222222
"48",0.0130988123611565,0.0154666666666667
"49",0.0115788702068194,0.0173333333333333
"50",0.0145262708271398,0.0166222222222222
"51",0.0140977212012031,0.0171555555555556
"52",0.0182934502348846,0.0147555555555556
"53",0.0115013557976481,0.0149333333333333
"54",0.0139418821099399,0.0157333333333333
"55",0.0125382752664595,0.0157333333333333
"56",0.0187878880655314,0.0165333333333333
"57",0.010782443704805,0.0188444444444444
"58",0.0116797488006901,0.0152888888888889
"59",0.0140866343349046,0.0153777777777778
"60",0.0108903160237867,0.0150222222222222
"61",0.0154496012403261,0.0171555555555556
"62",0.0138029652603294,0.0162666666666667
"63",0.0174541218904893,0.0150222222222222
"64",0.0127860249121882,0.0163555555555556
"65",0.0132902199802462,0.0154666666666667
"66",0.0142717308169644,0.0161777777777778
"67",0.00996288786773602,0.0162666666666667
"68",0.0141393849651936,0.0183111111111111
"69",0.0142521106218883,0.0144888888888889
"70",0.0138643690585236,0.0162666666666667
"71",0.0154454455890635,0.0165333333333333
"72",0.0140638578716323,0.0151111111111111
"73",0.0110709661048367,0.0163555555555556
"74",0.0122271455647834,0.0171555555555556
"75",0.0134868204573133,0.0176
"76",0.0129405343192037,0.0158222222222222
"77",0.0142830004007598,0.0189333333333333
"78",0.0156146858521517,0.0164444444444444
"79",0.00924619833656009,0.0151111111111111
"80",0.0168879466898087,0.0166222222222222
"81",0.011998420244539,0.0160888888888889
"82",0.0131686609256113,0.0176
"83",0.0123283213848417,0.0164444444444444
"84",0.00738099592648485,0.0166222222222222
"85",0.0108576311832978,0.0171555555555556
"86",0.0102997979689388,0.0170666666666667
"87",0.0108422672760177,0.0166222222222222
"88",0.0117106011416755,0.0192
"89",0.0113597315577618,0.0169777777777778
"90",0.0106039192745651,0.0164444444444444
"91",0.0155952792753616,0.0168888888888889
"92",0.0148809477752594,0.0168
"93",0.0154923356914228,0.0167111111111111
"94",0.0128837872810392,0.0143111111111111
"95",0.0124056486686457,0.0161777777777778
"96",0.0125306752108931,0.0183111111111111
"97",0.0135300112809412,0.0159111111111111
"98",0.0149481121817003,0.0156444444444444
"99",0.0100466048682238,0.0159111111111111
"100",0.0103956850135801,0.0166222222222222
"101",0.010854721091914,0.0185777777777778
"102",0.00851108265190085,0.0159111111111111
"103",0.0126371765073904,0.0151111111111111
"104",0.010154765226461,0.0171555555555556
"105",0.0126906237216471,0.0156444444444444
"106",0.016262327304574,0.0170666666666667
"107",0.0115302702945228,0.0168888888888889
"108",0.01346536552934,0.0170666666666667
"109",0.0122854297618491,0.0146666666666667
"110",0.0125453590482224,0.0159111111111111
"111",0.013777458877029,0.0156444444444444
"112",0.0102219578700225,0.0156444444444444
"113",0.0135953946653586,0.0197333333333333
"114",0.0131536531439884,0.0168888888888889
"115",0.0150737769703115,0.0160888888888889
"116",0.0138093542954015,0.0206222222222222
"117",0.0107165312299209,0.0188444444444444
"118",0.011421057458535,0.0147555555555556
"119",0.0116056192208034,0.0155555555555556
"120",0.0129396001854123,0.0164444444444444
"121",0.0137075516099624,0.0157333333333333
"122",0.013333433104897,0.0194666666666667
"123",0.0114006810336124,0.0159111111111111
"124",0.016622005196464,0.0158222222222222
"125",0.0130870610010567,0.0180444444444444
"126",0.0107234790346592,0.0166222222222222
"127",0.0132380431558242,0.0172444444444444
"128",0.0161590812686392,0.0157333333333333
"129",0.0107624241115942,0.0168888888888889
"130",0.0112734396578174,0.0149333333333333
"131",0.0124947668603093,0.0157333333333333
"132",0.0125084751005615,0.0154666666666667
"133",0.0115653016562695,0.0174222222222222
"134",0.0105203075616997,0.0152
"135",0.0123906374693432,0.0180444444444444
"136",0.0143664058761225,0.0143111111111111
"137",0.0118962608808766,0.0158222222222222
"138",0.0134788415763768,0.0168
"139",0.0131892475448801,0.0163555555555556
"140",0.0134589723031724,0.0175111111111111
"141",0.012165178596282,0.0162666666666667
"142",0.0127144032605572,0.0168
"143",0.0129705808353455,0.0172444444444444
"144",0.0131853493684191,0.0159111111111111
"145",0.0135815111508215,0.0169777777777778
"146",0.0133089145133443,0.0157333333333333
"147",0.0184044547832478,0.0172444444444444
"148",0.0119522280326022,0.0164444444444444
