"","variances","targets"
"1",0.0205381357111056,0
"2",0.0199604373179038,0
"3",0.0176118213134181,0
"4",0.0330503944715235,0
"5",0.0332937779590056,0
"6",0.0251343289262498,0
"7",0.0235068471657598,0
"8",0.0215558713809752,0
"9",0.0230057310943753,0
"10",0.0202267645232942,0
"11",0.0269518568236755,0
"12",0.0240010129072046,0
"13",0.0259626827356991,0
"14",0.0274861142214468,0
"15",0.0250854254957593,0
"16",0.02284891617072,0
"17",0.027371775857482,0
"18",0.0290942659208263,0
"19",0.0263301432966952,0
"20",0.0174102828397348,0
"21",0.0175476671825092,0
"22",0.0240095533692076,0
"23",0.0351841817521085,0
"24",0.0169138901992995,0
"25",0.0292460383333707,0
"26",0.017906491088475,0
"27",0.016209573019083,0
"28",0.0205767778730347,0
"29",0.0194331824792517,0
"30",0.024811569276693,0
"31",0.0199865403653555,0
"32",0.0240185116809058,0
"33",0.0315470914315009,0
"34",0.0267325070131673,0
"35",0.0211444924676813,0
"36",0.016587304230071,0
"37",0.0239571239342707,0
"38",0.0247548504199167,0
"39",0.0282051556761148,0
"40",0.0257236639962487,0
"41",0.0167191531234003,0
"42",0.0240071737359947,0
"43",0.0342010284897287,0
"44",0.0227726109441771,0
"45",0.0202896044916677,0
"46",0.0228107531119534,0
"47",0.0294305162240792,0
"48",0.0216778279643268,0
"49",0.0254523176717056,0
"50",0.021493731128433,0
"51",0.0188233895481545,0
"52",0.0254729727367659,0
"53",0.0246870557265408,0
"54",0.0207309483181766,0
"55",0.0281298326209253,0
"56",0.023144721563064,0
"57",0.0228874148088882,0
"58",0.0173235312570289,0
"59",0.0186454772729749,0
"60",0.0243140287164654,0
"61",0.0195819623708499,0
"62",0.0180107616657549,0
"63",0.020171481190458,0
"64",0.0275944724108344,0
"65",0.0176428947285239,0
"66",0.0198791430317589,0
"67",0.0420597786468929,0
"68",0.0292303587192815,0
"69",0.0230150284261662,0
"70",0.0241489975195868,0
"71",0.0151582803295866,0
"72",0.0271518736632124,0
"73",0.0254694360661869,0
"74",0.0205574647967135,0
"75",0.018015628778389,0
"76",0.0255428225029452,0
"77",0.0251142724849113,0
"78",0.0203347820549198,0
"79",0.0181151415380515,0
"80",0.0233255948020981,0
"81",0.0207891835604629,0
"82",0.021600190756088,0
"83",0.017886243564398,0
