"","variances","targets"
"1",0.00203814075520227,0.005221875
"2",0.00236546706633744,0.004840625
"3",0.00274972047390102,0.0051375
"4",0.00196214118909345,0.004778125
"5",0.00258973806463717,0.00471875
"6",0.00225550558964808,0.005140625
"7",0.00218630954422178,0.004384375
"8",0.00248508719115073,0.00518125
"9",0.00260869597731533,0.005359375
"10",0.00241830288398475,0.004725
"11",0.00256854943673946,0.004928125
"12",0.00208188710692228,0.00498125
"13",0.00249812762130734,0.0052
"14",0.00284429690875032,0.00470625
"15",0.00238171196652407,0.00458125
"16",0.00259673878351154,0.00485625
"17",0.00202406225111699,0.005128125
"18",0.0028902748994571,0.00496875
"19",0.00273195871948512,0.0049375
"20",0.00243809837791485,0.00501875
"21",0.00240607352319053,0.005290625
"22",0.00286054595492319,0.00498125
"23",0.0017836180612677,0.00484375
"24",0.00279864408742704,0.004828125
"25",0.00275657664112955,0.00479375
"26",0.00270682044880798,0.0051125
"27",0.00320654543498514,0.00505
"28",0.00278943405419383,0.00514375
"29",0.00210003028965945,0.005184375
"30",0.00249401672919614,0.00500625
"31",0.00252440312459497,0.0046
"32",0.00199619718718662,0.00495
"33",0.00235959202109265,0.0050875
"34",0.00244055748531441,0.00529375
"35",0.00270325418749325,0.004821875
"36",0.00276261225715952,0.0049875
"37",0.00224554490985398,0.00513125
"38",0.00255133404026647,0.00543125
"39",0.00271706340945964,0.00499375
"40",0.00289329273080613,0.0048375
"41",0.00220508418107329,0.0050625
"42",0.00218964068681379,0.00510625
"43",0.00241014272105959,0.004665625
"44",0.0023100689635345,0.005221875
"45",0.00226752344359652,0.0052625
"46",0.00272025623473182,0.004884375
"47",0.00238565086745978,0.004765625
"48",0.0025668145318686,0.005125
"49",0.00223924672434226,0.004859375
"50",0.00248788462759776,0.0048875
"51",0.00253254916706757,0.00461875
"52",0.00221090789116873,0.004796875
"53",0.00240295736941288,0.004678125
"54",0.00232309829293285,0.005328125
"55",0.00248445335168654,0.005390625
"56",0.00280842584338731,0.00494375
"57",0.00232690004405935,0.005025
"58",0.00260720480591831,0.005003125
"59",0.00254553092755181,0.00484375
"60",0.00208090353123144,0.00484375
"61",0.0026815757764963,0.00584375
"62",0.00217792546483786,0.005
"63",0.00263183938350712,0.0052125
"64",0.00275920463939321,0.0048375
"65",0.00268795326288521,0.0050625
"66",0.00245569015458241,0.004678125
"67",0.00271970968692215,0.005178125
"68",0.0022994533481003,0.004965625
"69",0.00230384467576211,0.00499375
"70",0.00268526054707866,0.00469375
"71",0.00267721493992965,0.005078125
"72",0.00243183758234619,0.005125
"73",0.00217065463689287,0.004825
"74",0.00283508393234448,0.004853125
"75",0.00247267459376288,0.00526875
"76",0.00267416601035989,0.005028125
"77",0.00244562716244495,0.005140625
"78",0.00260040512088939,0.00470625
"79",0.00248169977714569,0.00513125
"80",0.00216207887334629,0.005278125
"81",0.00299692911031208,0.00445625
"82",0.00272581442469666,0.004765625
"83",0.00265713531606574,0.0051
"84",0.0027448945869878,0.005203125
"85",0.00269691355416128,0.0050625
"86",0.00230669226192359,0.0050375
"87",0.00241801887159876,0.00495625
"88",0.00231100777726409,0.0049625
"89",0.00274346308158275,0.004865625
"90",0.00284856595099824,0.005325
"91",0.00201263339279126,0.00479375
"92",0.00227563225394346,0.005121875
"93",0.0025864347671724,0.00536875
"94",0.00245269849146441,0.005084375
"95",0.00294495167656911,0.005028125
"96",0.00270229280111297,0.004878125
"97",0.00215329728364649,0.005003125
"98",0.00214704082974063,0.00480625
"99",0.00245607570190414,0.0047625
"100",0.00221370164936533,0.004784375
"101",0.00260841193470567,0.004809375
"102",0.00244002659300358,0.005234375
"103",0.00248975244488023,0.005103125
"104",0.00253227107599726,0.005034375
"105",0.00239123205988473,0.005046875
"106",0.00308306070310307,0.0046375
"107",0.00274172435595431,0.004540625
"108",0.00225250741131183,0.00471875
"109",0.00263570709930111,0.0049875
"110",0.00277089499394214,0.004953125
"111",0.00257327893572476,0.00461875
"112",0.00234863637136569,0.005375
"113",0.00251270452115192,0.004834375
"114",0.00245313906356777,0.00495
"115",0.00237261224122438,0.00483125
"116",0.00221433226868469,0.005040625
"117",0.0022316264343669,0.00499375
"118",0.00225612379984886,0.005034375
"119",0.00237240696972189,0.0050875
"120",0.00257863082470631,0.00496875
"121",0.00223023789493359,0.0050875
"122",0.00243744765886863,0.005121875
"123",0.00225909613283555,0.005009375
"124",0.00247834266177011,0.005090625
"125",0.0025355358452844,0.0050625
"126",0.00255355408355123,0.004784375
"127",0.00233989330771138,0.00493125
"128",0.00211970942345437,0.00503125
"129",0.00227151613820644,0.00493125
"130",0.00255549079544543,0.00503125
"131",0.00248783786647685,0.004784375
"132",0.00238485917606922,0.00468125
"133",0.00249222949471286,0.00488125
"134",0.0024187244514381,0.004546875
"135",0.00266364041967989,0.004646875
"136",0.00260129920647791,0.004878125
"137",0.00246299945449726,0.005078125
"138",0.00238541018085387,0.004640625
"139",0.00272442872564101,0.004984375
"140",0.00289759157782808,0.004753125
"141",0.00229100157300379,0.005071875
"142",0.00247384412951198,0.004790625
"143",0.0026712009052984,0.005215625
"144",0.00238483377871834,0.004771875
"145",0.00272080378871117,0.0049375
"146",0.00233019811003785,0.00493125
"147",0.00228422787385413,0.005228125
"148",0.00233167674950864,0.00513125
"149",0.00260721909152944,0.005009375
"150",0.00218281059825571,0.004790625
"151",0.00310570834362173,0.004946875
"152",0.00235830585122188,0.0047875
"153",0.00264271794903897,0.004825
"154",0.00202087850550984,0.00495625
"155",0.00240792628468004,0.005153125
"156",0.00222851912296946,0.00533125
"157",0.00282783437422032,0.00524375
"158",0.00252685425518987,0.004615625
"159",0.00224716509619765,0.005009375
"160",0.00271623484884225,0.00508125
"161",0.00264352697682184,0.00490625
"162",0.0027565966237622,0.00550625
"163",0.00241353186347181,0.00484375
"164",0.00250075873736847,0.00505
"165",0.00198929655103716,0.00521875
"166",0.00259756952480425,0.005234375
"167",0.00303251192852079,0.0051125
"168",0.00273670607335943,0.004634375
"169",0.00237414310916775,0.00519375
"170",0.00243174825222418,0.004796875
"171",0.00211468297373519,0.005028125
"172",0.00242005765050437,0.004878125
"173",0.00244356694068186,0.005075
"174",0.00246022612255714,0.00486875
"175",0.00260192979835919,0.005390625
"176",0.00263212082737193,0.005084375
"177",0.00292511973583638,0.004940625
"178",0.00281272004071494,0.005165625
"179",0.00249091131279588,0.004946875
"180",0.00267447132997861,0.0050375
"181",0.00201057726809168,0.0052125
"182",0.00268031846834012,0.005315625
"183",0.00276567391261802,0.004803125
"184",0.00218501711100615,0.005071875
"185",0.00240233855258653,0.004865625
"186",0.00247625819888255,0.004775
"187",0.00261340920098884,0.005034375
"188",0.00218372442531424,0.0052375
"189",0.00254688087795207,0.0049125
"190",0.00309373584436554,0.005065625
"191",0.00203542063187451,0.005025
"192",0.0022669099056984,0.004784375
"193",0.00247757415546248,0.004846875
"194",0.00233856360282647,0.005003125
"195",0.00271587259388422,0.004653125
"196",0.00268098099393024,0.005196875
"197",0.00303655118378631,0.004853125
"198",0.00277864403894572,0.005309375
"199",0.00252272187042786,0.005075
"200",0.00318508038876944,0.004746875
"201",0.0018315394288146,0.0049125
"202",0.00272834811587718,0.005196875
"203",0.00288519662606506,0.004915625
"204",0.00236314622987324,0.005125
"205",0.00235484076549201,0.00475
"206",0.00206708628347721,0.0050625
"207",0.00246657849516747,0.005178125
"208",0.00222680804174954,0.005634375
"209",0.00284426216345237,0.004778125
"210",0.00259535151366337,0.004953125
"211",0.00235347672184392,0.00468125
"212",0.00268355000698829,0.00539375
"213",0.0025634487037603,0.005078125
"214",0.00271145756707844,0.00520625
"215",0.00260579539381946,0.005046875
"216",0.00238090444959217,0.004946875
"217",0.00218481803429929,0.005234375
"218",0.00274634843187304,0.00478125
"219",0.00333800218789906,0.0050625
"220",0.00244723077346195,0.005284375
"221",0.00248893661106351,0.005065625
"222",0.00267203263935357,0.005103125
"223",0.00235791755912311,0.004834375
"224",0.00251459378256067,0.00515625
"225",0.0026633909190672,0.00504375
"226",0.00247391922683747,0.0051625
"227",0.00275687959643214,0.004978125
"228",0.00271497721686763,0.004703125
"229",0.00233475582998637,0.00499375
"230",0.00227537203388402,0.005190625
"231",0.00226716861264094,0.0048
"232",0.00224612874465803,0.004828125
"233",0.0024754862607956,0.00560625
"234",0.00228206838700073,0.005271875
"235",0.00224167339286527,0.0051375
"236",0.00252126172636941,0.0048125
"237",0.00227383344789858,0.0048875
"238",0.00333944075434986,0.005265625
"239",0.00229945548325804,0.00556875
"240",0.00256915029549693,0.0049125
"241",0.00221166422055242,0.004825
"242",0.00259462727458703,0.0047875
"243",0.00251181065434847,0.005328125
"244",0.00291909157605393,0.00500625
"245",0.00224850084609111,0.00488125
"246",0.00266973564801399,0.005171875
"247",0.00250895985564279,0.004896875
"248",0.00275812373068273,0.0049
"249",0.00235435672959401,0.00469375
"250",0.0020795361911433,0.004975
"251",0.00305233840156147,0.00526875
"252",0.00249210162939124,0.00498125
"253",0.00253659140598625,0.00478125
"254",0.00257359658769106,0.0052875
"255",0.00277872004527024,0.005175
"256",0.00246118366286135,0.0051125
"257",0.00203180170089861,0.0048625
"258",0.00193778246594525,0.005075
"259",0.00238040002257682,0.004928125
"260",0.00236354244709656,0.00561875
"261",0.00260998870783086,0.00456875
"262",0.00255023452671969,0.005090625
"263",0.00283735427154797,0.004846875
"264",0.00239403266587609,0.0047875
"265",0.00279577738418894,0.0049375
"266",0.00252891019474915,0.005015625
"267",0.00263543200789642,0.005240625
"268",0.00286649137084,0.004796875
"269",0.00240333415707398,0.00528125
"270",0.00294013462058731,0.004953125
"271",0.00256814641054358,0.005178125
"272",0.00246318658426427,0.00469375
"273",0.00192607768336555,0.00506875
"274",0.00228440673956356,0.004915625
